08201,"31903","3190325","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｺﾊﾞﾔｼﾁﾖｳ","茨城県","水戸市","小林町",0,0,0,0,0,0
08201,"310  ","3100914","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｺﾌﾞｷﾁﾖｳ","茨城県","水戸市","小吹町",0,0,0,0,0,0
08201,"31903","3190324","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｺﾞﾍｲﾁﾖｳ","茨城県","水戸市","五平町",0,0,0,0,0,0
08201,"310  ","3100816","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｺﾝﾔﾁﾖｳ","茨城県","水戸市","紺屋町",0,0,0,0,0,0
08201,"310  ","3100064","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｻｶｴﾁﾖｳ","茨城県","水戸市","栄町",0,0,1,0,0,0
08201,"310  ","3100841","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｻｶﾄﾞﾁﾖｳ","茨城県","水戸市","酒門町",0,0,0,0,0,0
08201,"310  ","3100802","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｻｸﾏﾁ","茨城県","水戸市","柵町",0,0,1,0,0,0
08201,"310  ","3100801","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｻｸﾗｶﾞﾜ","茨城県","水戸市","桜川",0,0,1,0,0,0
08201,"310  ","3100011","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｻﾝﾉﾏﾙ","茨城県","水戸市","三の丸",0,0,1,0,0,0
08201,"31111","3111114","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｼｵｶﾞｻｷﾁﾖｳ","茨城県","水戸市","塩崎町",0,0,0,0,0,0
08201,"310  ","3100826","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｼﾌﾞｲﾁﾖｳ","茨城県","水戸市","渋井町",0,0,0,0,0,0
08201,"31111","3111121","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｼﾏﾀﾞﾁﾖｳ","茨城県","水戸市","島田町",0,0,0,0,0,0
08201,"31111","3111123","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｼﾓｲﾘﾉﾁﾖｳ","茨城県","水戸市","下入野町",0,0,0,0,0,0
08201,"31111","3111131","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｼﾓｵｵﾉﾁﾖｳ","茨城県","水戸市","下大野町",0,0,0,0,0,0
08201,"31142","3114205","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｼﾓｸﾆｲﾁﾖｳ","茨城県","水戸市","下国井町",0,0,0,0,0,0
08201,"31903","3190322","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｼﾓﾉﾁﾖｳ","茨城県","水戸市","下野町",0,0,0,0,0,0
08201,"310  ","3100023","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｼﾓﾊﾞｲｺｳ","茨城県","水戸市","下梅香",0,0,0,0,0,0
08201,"310  ","3100042","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｼﾞﾕｳｶﾞｵｶ","茨城県","水戸市","自由が丘",0,0,0,0,0,0
08201,"310  ","3100012","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｼﾞﾖｳﾄｳ","茨城県","水戸市","城東",0,0,1,0,0,0
08201,"310  ","3100803","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｼﾞﾖｳﾅﾝ","茨城県","水戸市","城南",0,0,1,0,0,0
08201,"310  ","3100804","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｼﾗｳﾒ","茨城県","水戸市","白梅",0,0,1,0,0,0
08201,"310  ","3100036","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｼﾝｿｳ","茨城県","水戸市","新荘",0,0,1,0,0,0
08201,"310  ","3100045","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｼﾝﾊﾗ","茨城県","水戸市","新原",0,0,1,0,0,0
08201,"310  ","3100005","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｽｲﾌﾁﾖｳ","茨城県","水戸市","水府町",0,0,0,0,0,0
08201,"310  ","3100053","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｽｴﾋﾛﾁﾖｳ","茨城県","水戸市","末広町",0,0,1,0,0,0
08201,"31903","3190306","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｽｷﾞｻｷﾁﾖｳ","茨城県","水戸市","杉崎町",0,0,0,0,0,0
08201,"310  ","3100844","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｽﾐﾖｼﾁﾖｳ","茨城県","水戸市","住吉町",0,0,0,0,0,0
08201,"310  ","3100851","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ｾﾝﾊﾞﾁﾖｳ","茨城県","水戸市","千波町",0,0,0,0,0,0
08201,"310  ","3100031","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾀﾞｲｸﾏﾁ","茨城県","水戸市","大工町",0,0,1,0,0,0
08201,"31903","3190321","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾀｶﾀﾞﾁﾖｳ","茨城県","水戸市","高田町",0,0,0,0,0,0
08201,"31903","3190301","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾀｼﾞﾏﾁﾖｳ","茨城県","水戸市","田島町",0,0,0,0,0,0
08201,"310  ","3100901","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾀﾉﾁﾖｳ","茨城県","水戸市","田野町",0,0,0,0,0,0
08201,"31142","3114204","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾀﾔﾁﾖｳ","茨城県","水戸市","田谷町",0,0,0,0,0,0
08201,"310  ","3100051","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾁﾄｾ","茨城県","水戸市","ちとせ",0,0,1,0,0,0
08201,"310  ","3100805","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾁﾕｳｵｳ","茨城県","水戸市","中央",0,0,1,0,0,0
08201,"31903","3190313","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾂｲｼﾞﾁﾖｳ","茨城県","水戸市","筑地町",0,0,0,0,0,0
08201,"310  ","3100025","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾃﾝﾉｳﾁﾖｳ","茨城県","水戸市","天王町",0,0,0,0,0,0
08201,"310  ","3100846","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾄｳﾉﾁﾖｳ","茨城県","水戸市","東野町",0,0,0,0,0,0
08201,"31111","3111136","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾄｳﾏｴ","茨城県","水戸市","東前",0,0,1,0,0,0
08201,"31111","3111132","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾄｳﾏｴﾁﾖｳ","茨城県","水戸市","東前町",0,0,0,0,0,0
08201,"310  ","3100033","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾄｷﾜﾁﾖｳ","茨城県","水戸市","常磐町",0,0,1,0,0,0
08201,"310  ","3100821","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾅｶｵｵﾉ","茨城県","水戸市","中大野",0,0,0,0,0,0
08201,"310  ","3100002","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾅｶｶﾞﾁﾁﾖｳ","茨城県","水戸市","中河内町",0,0,0,0,0,0
08201,"31903","3190305","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾅｶﾊﾗﾁﾖｳ","茨城県","水戸市","中原町",0,0,0,0,0,0
08201,"31141","3114146","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾅｶﾏﾙﾁﾖｳ","茨城県","水戸市","中丸町",0,0,0,0,0,0
08201,"31142","3114207","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾅﾙｻﾜﾁﾖｳ","茨城県","水戸市","成沢町",0,0,0,0,0,0
08201,"310  ","3100824","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾆｼｵｵﾉ","茨城県","水戸市","西大野",0,0,0,0,0,0
08201,"310  ","3100044","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾆｼﾊﾗ","茨城県","水戸市","西原",0,0,1,0,0,0
08201,"310  ","3100067","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾈﾓﾄ","茨城県","水戸市","根本",0,0,1,0,0,0
08201,"310  ","3100068","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾈﾓﾄﾁﾖｳ","茨城県","水戸市","根本町",0,0,0,0,0,0
08201,"310  ","3100022","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾊﾞｲｺｳ","茨城県","水戸市","梅香",0,0,1,0,0,0
08201,"310  ","3100055","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾊｶﾏﾂｶ","茨城県","水戸市","袴塚",0,0,1,0,0,0
08201,"310  ","3100065","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾊﾁﾏﾝﾁﾖｳ","茨城県","水戸市","八幡町",0,0,0,0,0,0
08201,"310  ","3100812","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾊﾏﾀﾞ","茨城県","水戸市","浜田",0,0,1,0,0,0
08201,"310  ","3100813","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾊﾏﾀﾞﾁﾖｳ","茨城県","水戸市","浜田町",0,0,0,0,0,0
08201,"31141","3114142","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾋｶﾞｼｱｶﾂｶ","茨城県","水戸市","東赤塚",0,0,0,0,0,0
08201,"310  ","3100823","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾋｶﾞｼｵｵﾉ","茨城県","水戸市","東大野",0,0,0,0,0,0
08201,"310  ","3100811","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾋｶﾞｼｻｸﾗｶﾞﾜ","茨城県","水戸市","東桜川",0,0,0,0,0,0
08201,"310  ","3100818","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾋｶﾞｼﾀﾞｲ","茨城県","水戸市","東台",0,0,1,0,0,0
08201,"310  ","3100035","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾋｶﾞｼﾊﾗ","茨城県","水戸市","東原",0,0,1,0,0,0
08201,"310  ","3100024","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾋﾞｾﾞﾝﾏﾁ","茨城県","水戸市","備前町",0,0,0,0,0,0
08201,"31141","3114151","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾋﾒｺﾞ","茨城県","水戸市","姫子",0,0,1,0,0,0
08201,"31141","3114144","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾋﾗｸｴﾁﾖｳ","茨城県","水戸市","開江町",0,0,0,0,0,0
08201,"310  ","3100853","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾋﾗｽﾁﾖｳ","茨城県","水戸市","平須町",0,0,0,0,0,0
08201,"31111","3111113","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾋﾗﾄﾁﾖｳ","茨城県","水戸市","平戸町",0,0,0,0,0,0
08201,"31142","3114201","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾌｼﾞｲﾁﾖｳ","茨城県","水戸市","藤井町",0,0,0,0,0,0
08201,"31142","3114208","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾌｼﾞｶﾞﾊﾗ","茨城県","水戸市","藤が原",0,0,1,0,0,0
08201,"310  ","3100833","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾌｼﾞｶﾞﾗﾁﾖｳ","茨城県","水戸市","藤柄町",0,0,0,0,0,0
08201,"31141","3114145","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾌﾀﾊﾞﾀﾞｲ","茨城県","水戸市","双葉台",0,0,1,0,0,0
08201,"310  ","3100056","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾌﾞﾝｷﾖｳ","茨城県","水戸市","文京",0,0,1,0,0,0
08201,"310  ","3100903","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾎﾘﾁﾖｳ","茨城県","水戸市","堀町",0,0,0,0,0,0
08201,"310  ","3100815","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾎﾝﾁﾖｳ","茨城県","水戸市","本町",0,0,1,0,0,0
08201,"31141","3114161","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾏﾀｸﾞﾏﾁﾖｳ","茨城県","水戸市","全隈町",0,0,0,0,0,0
08201,"310  ","3100043","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾏﾂｶﾞｵｶ","茨城県","水戸市","松が丘",0,0,1,0,0,0
08201,"310  ","3100052","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾏﾂﾓﾄﾁﾖｳ","茨城県","水戸市","松本町",0,0,0,0,0,0
08201,"310  ","3100912","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾐｶﾞﾜ","茨城県","水戸市","見川",0,0,1,0,0,0
08201,"310  ","3100913","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾐｶﾞﾜﾁﾖｳ","茨城県","水戸市","見川町",0,0,0,0,0,0
08201,"310  ","3100034","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾐﾄﾞﾘﾁﾖｳ","茨城県","水戸市","緑町",0,0,1,0,0,0
08201,"310  ","3100021","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾐﾅﾐﾏﾁ","茨城県","水戸市","南町",0,0,1,0,0,0
08201,"31903","3190302","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾐﾉﾜﾁﾖｳ","茨城県","水戸市","三野輪町",0,0,0,0,0,0
08201,"310  ","3100834","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾐﾔｳﾁﾁﾖｳ","茨城県","水戸市","宮内町",0,0,0,0,0,0
08201,"310  ","3100015","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾐﾔﾏﾁ","茨城県","水戸市","宮町",0,0,1,0,0,0
08201,"31903","3190316","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾐﾕﾁﾖｳ","茨城県","水戸市","三湯町",0,0,0,0,0,0
08201,"310  ","3100911","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾐﾜ","茨城県","水戸市","見和",0,0,1,0,0,0
08201,"310  ","3100843","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾓﾄｲｼｶﾜﾁﾖｳ","茨城県","水戸市","元石川町",0,0,0,0,0,0
08201,"310  ","3100835","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾓﾄﾀﾞｲﾏﾁ","茨城県","水戸市","元台町",0,0,0,0,0,0
08201,"310  ","3100032","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾓﾄﾔﾏﾁﾖｳ","茨城県","水戸市","元山町",0,0,1,0,0,0
08201,"310  ","3100836","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾓﾄﾖｼﾀﾞﾁﾖｳ","茨城県","水戸市","元吉田町",0,0,0,0,0,0
08201,"31111","3111124","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾓﾘﾄﾁﾖｳ","茨城県","水戸市","森戸町",0,0,0,0,0,0
08201,"310  ","3100825","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾔﾀﾞﾁﾖｳ","茨城県","水戸市","谷田町",0,0,0,0,0,0
08201,"31141","3114164","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾔﾂﾁﾖｳ","茨城県","水戸市","谷津町",0,0,0,0,0,0
08201,"310  ","3100003","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾔﾅｶﾜﾁﾖｳ","茨城県","水戸市","柳河町",0,0,0,0,0,0
08201,"310  ","3100817","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾔﾅｷﾞﾏﾁ","茨城県","水戸市","柳町",0,0,1,0,0,0
08201,"31111","3111134","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾕﾘｶﾞｵｶﾁﾖｳ","茨城県","水戸市","百合が丘町",0,0,0,0,0,0
08201,"310  ","3100845","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾖｼｻﾞﾜﾁﾖｳ","茨城県","水戸市","吉沢町",0,0,0,0,0,0
08201,"310  ","3100832","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾖｼﾀﾞ","茨城県","水戸市","吉田",0,0,0,0,0,0
08201,"310  ","3100827","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾖｼﾇﾏﾁﾖｳ","茨城県","水戸市","吉沼町",0,0,0,0,0,0
08201,"310  ","3100847","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾖﾈｻﾞﾜﾁﾖｳ","茨城県","水戸市","米沢町",0,0,0,0,0,0
08201,"31111","3111135","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾛｸﾀﾝﾀﾞﾁﾖｳ","茨城県","水戸市","六反田町",0,0,0,0,0,0
08201,"310  ","3100013","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾜｶﾐﾔ","茨城県","水戸市","若宮",0,0,1,0,0,0
08201,"310  ","3100014","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾜｶﾐﾔﾁﾖｳ","茨城県","水戸市","若宮町",0,0,0,0,0,0
08201,"310  ","3100902","ｲﾊﾞﾗｷｹﾝ","ﾐﾄｼ","ﾜﾀﾘﾁﾖｳ","茨城県","水戸市","渡里町",0,0,0,0,0,0
08202,"317  ","3170000","ｲﾊﾞﾗｷｹﾝ","ﾋﾀﾁｼ","ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ","茨城県","日立市","以下に掲載がない場合",0,0,0,0,0,0
08202,"317  ","3170075","ｲﾊﾞﾗｷｹﾝ","ﾋﾀﾁｼ","ｱｲｶﾞﾁﾖｳ","茨城県","日立市","相賀町",0,0,0,0,0,0
08202,"31914","3191415","ｲﾊﾞﾗｷｹﾝ","ﾋﾀﾁｼ","ｱｲﾀﾞﾁﾖｳ","茨城県","日立市","相田町",0,0,1,0,0,0
08202,"317  ","3170074","ｲﾊﾞﾗｷｹﾝ","ﾋﾀﾁｼ","ｱｻﾋﾁﾖｳ","茨城県","日立市","旭町",0,0,1,0,0,0
08202,"316  ","3160036","ｲﾊﾞﾗｷｹﾝ","ﾋﾀﾁｼ","ｱﾕｶﾜﾁﾖｳ","茨城県","日立市","鮎川町",0,0,1,0,0,0
08202,"31914","3191418","ｲﾊﾞﾗｷｹﾝ","ﾋﾀﾁｼ","ｲｻｺﾞｻﾞﾜﾁﾖｳ","茨城県","日立市","砂沢町",0,0,0,0,0,0
08202,"31912","3191225","ｲﾊﾞﾗｷｹﾝ","ﾋﾀﾁｼ","ｲｼﾅｻﾞｶﾁﾖｳ","茨城県","日立市","石名坂町",0,0,1,0,0,0
